bowler_id,runs,wicket_count,balls_bowled,maiden,dots,Fours,Sixes,wides,noballs,matches,economy_rate,average_wickets,dots_per_over,noballs_per_over,fours_per_over,sixes_per_over,bowl_performance_score
7491371.0,125,3,115,0,47.0,7,6,1,0,6,2.4154589371980673,1.25,4.086956521739131,0.0,0.6086956521739131,0.6956521739130435,5.575740339151765
3033883.0,126,2,120,0,52.0,13,3,1,0,5,2.3333333333333335,1.0,4.333333333333334,0.0,1.0833333333333335,0.33333333333333337,5.574407195421095
8833166.0,165,7,114,0,39.0,15,6,4,0,7,3.216374269005848,2.5,3.421052631578948,0.0,1.3157894736842106,0.7017543859649122,5.574084434307355
5736016.0,554,18,399,3,172.0,59,22,20,0,23,3.085491506544138,1.9565217391304348,4.31077694235589,0.0,1.4786967418546366,0.7351712614870509,5.571424829270731
2311574.0,254,7,234,0,88.0,13,10,4,0,13,2.4121557454890787,1.346153846153846,3.7606837606837606,0.0,0.5555555555555556,0.5698005698005698,5.570056816990586
7907458.0,269,8,198,1,84.0,28,7,12,3,10,3.0190796857463527,2.0,4.242424242424242,0.5454545454545454,1.4141414141414141,0.47138047138047134,5.568150846155752
5509524.0,1705,50,1375,1,491.0,117,54,53,0,69,2.755555555555555,1.8115942028985508,3.570909090909091,0.0,0.850909090909091,0.5236363636363637,5.5671054460133345
7068858.0,119,5,76,0,26.0,13,4,2,2,4,3.47953216374269,3.125,3.421052631578948,0.9473684210526315,1.710526315789474,0.7017543859649122,5.565369884236347
2921680.0,420,14,354,0,117.0,21,19,6,0,19,2.63653483992467,1.8421052631578947,3.305084745762712,0.0,0.5932203389830508,0.7156308851224106,5.565149239633168
8229283.0,105,4,60,0,21.0,11,5,3,0,3,3.888888888888889,3.333333333333333,3.4999999999999996,0.0,1.8333333333333333,1.1111111111111112,5.564186426819297
7878989.0,182,8,161,0,57.0,12,5,5,2,12,2.5120772946859904,1.6666666666666665,3.540372670807453,0.4472049689440994,0.7453416149068324,0.4140786749482402,5.561951823994555
9271177.0,10,0,12,0,6.0,1,0,1,0,1,1.8518518518518516,0.0,5.0,0.0,0.8333333333333334,0.0,5.560098119378577
2658445.0,765,29,496,1,174.0,69,30,13,14,24,3.4274193548387095,3.020833333333333,3.5080645161290325,1.0161290322580645,1.3911290322580645,0.8064516129032259,5.5595705958378385
1718443.0,195,7,156,0,52.0,12,7,4,0,9,2.7777777777777777,1.9444444444444444,3.3333333333333335,0.0,0.7692307692307693,0.5982905982905983,5.558525693439838
2097017.0,904,34,735,1,263.0,57,31,25,5,46,2.73318216175359,1.8478260869565215,3.578231292517007,0.24489795918367346,0.7755102040816327,0.562358276643991,5.55840402925008
3580737.0,314,13,192,0,68.0,28,15,12,0,11,3.634259259259259,2.9545454545454546,3.541666666666667,0.0,1.4583333333333335,1.0416666666666667,5.5563814762506505
3326980.0,1312,47,834,2,296.0,128,50,55,4,42,3.4958699706901144,2.7976190476190474,3.54916067146283,0.1726618705035971,1.5347721822541966,0.7993605115907274,5.5544761714282345
4153085.0,53,2,36,0,12.0,6,1,1,0,2,3.271604938271605,2.5,3.3333333333333335,0.0,1.6666666666666667,0.37037037037037035,5.553284273644045
3991700.0,481,19,348,0,103.0,37,19,5,0,19,3.0715197956577263,2.5,2.959770114942529,0.0,1.0632183908045976,0.7279693486590039,5.55093467166662
3694445.0,116,4,80,0,27.0,15,3,1,0,4,3.222222222222222,2.5,3.375000000000001,0.0,1.875,0.5,5.549877350776779
8375513.0,157,5,119,0,38.0,14,2,6,0,6,2.9318394024276375,2.0833333333333335,3.1932773109243695,0.0,1.1764705882352942,0.22408963585434175,5.546012354246686
164604.0,740,29,529,1,138.0,35,35,19,0,27,3.1085906322201216,2.6851851851851856,2.608695652173913,0.0,0.6616257088846881,0.8821676118462507,5.545684710348441
4359417.0,382,15,235,0,85.0,49,11,17,1,13,3.6122931442080373,2.884615384615384,3.6170212765957452,0.15319148936170213,2.0851063829787235,0.6241134751773049,5.544624109906551
185422.0,76,1,72,0,33.0,8,2,0,0,3,2.345679012345679,0.8333333333333333,4.583333333333334,0.0,1.1111111111111112,0.37037037037037035,5.543063505042245
4377610.0,1125,38,849,0,337.0,97,46,27,3,50,2.944640753828033,1.9,3.9693757361601887,0.127208480565371,1.142520612485277,0.7224185316058108,5.5411821131493255
62432.0,1464,62,1151,3,401.0,98,65,17,2,79,2.8265276571097595,1.962025316455696,3.483927019982624,0.0625543006081668,0.851433536055604,0.7529684332464524,5.539988488228355
8219014.0,18,1,12,0,4.0,0,1,2,0,1,3.333333333333333,2.5,3.3333333333333335,0.0,0.0,1.1111111111111112,5.539656582174979
6196280.0,592,24,392,0,131.0,51,22,17,4,22,3.3560090702947845,2.727272727272727,3.341836734693878,0.36734693877551017,1.3010204081632655,0.7482993197278912,5.535462084930605
348361.0,137,5,108,0,50.0,12,6,6,0,9,2.8189300411522633,1.3888888888888888,4.62962962962963,0.0,1.1111111111111112,0.7407407407407407,5.535114018351957
1599023.0,49,1,42,0,22.0,5,2,2,0,3,2.5925925925925926,0.8333333333333333,5.238095238095239,0.0,1.1904761904761905,0.6349206349206349,5.533816142973952
2904803.0,374,12,276,0,103.0,27,16,13,3,14,3.011272141706924,2.142857142857143,3.731884057971014,0.3913043478260869,0.9782608695652175,0.7729468599033816,5.532343336566735
4690104.0,1027,38,786,1,265.0,78,42,11,0,46,2.903590613514278,2.0652173913043477,3.3715012722646316,0.0,0.9923664122137404,0.712468193384224,5.5315016775222325
7507317.0,220,8,126,0,43.0,23,9,8,1,6,3.880070546737213,3.333333333333333,3.4126984126984126,0.2857142857142857,1.8253968253968254,0.9523809523809523,5.530701242066736
2178119.0,466,20,337,0,122.0,36,17,21,5,22,3.072865150016485,2.2727272727272725,3.620178041543027,0.5341246290801187,1.0682492581602374,0.6726013847675569,5.524955438882616
1482249.0,1552,55,1209,0,356.0,86,63,11,6,62,2.8526789817112395,2.217741935483871,2.9445822994210094,0.17866004962779156,0.7113316790736146,0.6947890818858561,5.524064203672781
3023383.0,204,7,132,0,39.0,13,11,7,0,6,3.4343434343434343,2.916666666666667,2.954545454545455,0.0,0.9848484848484848,1.1111111111111112,5.522931688099309
5515922.0,432,21,282,0,88.0,28,21,11,0,19,3.404255319148936,2.7631578947368425,3.120567375886525,0.0,0.9929078014184397,0.9929078014184397,5.521893275489658
6487032.0,18,1,12,0,4.0,3,0,0,0,1,3.333333333333333,2.5,3.3333333333333335,0.0,2.5,0.0,5.519215044971381
3734940.0,333,14,207,0,56.0,31,11,10,1,11,3.57487922705314,3.1818181818181817,2.7053140096618358,0.17391304347826086,1.497584541062802,0.7085346215780998,5.51885415353722
3620756.0,298,13,234,0,84.0,26,9,9,0,18,2.830009496676163,1.8055555555555556,3.58974358974359,0.0,1.1111111111111112,0.5128205128205129,5.518166761012223
63307.0,251,8,222,0,61.0,15,5,0,1,11,2.5125125125125125,1.8181818181818183,2.747747747747748,0.16216216216216217,0.6756756756756758,0.3003003003003003,5.517497353147394
7491329.0,186,7,121,1,48.0,22,7,5,1,7,3.4159779614325068,2.5,3.9669421487603307,0.2975206611570248,1.8181818181818181,0.7713498622589532,5.515464614178655
4473573.0,347,12,234,0,82.0,38,12,2,1,12,3.2953466286799618,2.5,3.504273504273504,0.15384615384615385,1.6239316239316242,0.6837606837606838,5.51491708073883
4097379.0,113,4,78,0,24.0,6,5,5,0,4,3.2193732193732187,2.5,3.076923076923077,0.0,0.7692307692307693,0.8547008547008547,5.514497767155167
298612.0,362,14,332,1,128.0,25,9,5,3,28,2.4230254350736278,1.25,3.855421686746989,0.32530120481927705,0.7530120481927712,0.3614457831325301,5.511974307696854
3299407.0,966,28,799,0,276.0,65,33,27,2,41,2.686691697955778,1.707317073170732,3.454317897371715,0.09011264080100126,0.8135168961201502,0.5506883604505632,5.5112369861245645
4887014.0,196,7,120,0,42.0,22,9,2,0,6,3.6296296296296298,2.916666666666667,3.4999999999999996,0.0,1.8333333333333333,1.0,5.511038430089942
7570107.0,640,20,506,3,173.0,32,37,4,0,26,2.810715854194115,1.9230769230769231,3.4189723320158105,0.0,0.6324110671936759,0.9749670619235836,5.508083760954463
87240.0,120,5,81,0,28.0,14,2,1,1,5,3.292181069958848,2.5,3.45679012345679,0.4444444444444444,1.728395061728395,0.3292181069958848,5.507555797825626
2437049.0,300,9,240,0,89.0,23,14,2,0,13,2.7777777777777777,1.7307692307692308,3.7083333333333335,0.0,0.9583333333333335,0.7777777777777778,5.506635637461476
8118305.0,92,3,48,0,20.0,6,8,2,1,2,4.259259259259259,3.75,4.166666666666667,0.75,1.25,2.2222222222222223,5.500817661488144
2742837.0,678,21,535,2,216.0,52,32,17,2,32,2.8161993769470404,1.640625,4.037383177570094,0.13457943925233645,0.9719626168224299,0.7975077881619939,5.498798820886284
3295452.0,61,2,36,0,17.0,5,4,4,0,2,3.7654320987654315,2.5,4.722222222222222,0.0,1.388888888888889,1.4814814814814814,5.498773507767784
4112415.0,44,2,30,0,9.0,4,1,6,0,2,3.2592592592592586,2.5,3.0,0.0,1.3333333333333335,0.4444444444444445,5.498773507767784
3913433.0,8,1,6,0,1.0,0,0,1,0,1,2.962962962962963,2.5,1.6666666666666667,0.0,0.0,0.0,5.498773507767784
3747764.0,330,13,265,0,89.0,21,13,7,0,18,2.767295597484276,1.8055555555555556,3.358490566037736,0.0,0.7924528301886793,0.6540880503144655,5.497462163871704
2051230.0,63,2,51,0,27.0,7,1,6,2,4,2.7450980392156863,1.25,5.294117647058824,1.4117647058823528,1.3725490196078434,0.26143790849673204,5.496609109710932
6341530.0,158,6,120,0,36.0,12,5,1,0,7,2.925925925925926,2.142857142857143,3.0,0.0,1.0000000000000002,0.5555555555555556,5.496437332087372
5367676.0,1341,58,855,0,258.0,122,44,23,11,49,3.485380116959064,2.9591836734693877,3.017543859649123,0.4631578947368421,1.4269005847953218,0.686159844054581,5.494924380218154
125915.0,531,24,409,0,113.0,28,23,5,0,27,2.885085574572127,2.2222222222222223,2.762836185819071,0.0,0.684596577017115,0.7497962510187449,5.491776404568508
9346854.0,114,3,94,0,35.0,7,4,5,0,5,2.6950354609929077,1.5,3.723404255319149,0.0,0.7446808510638298,0.5673758865248226,5.491292775003914
4171985.0,44,3,30,0,10.0,2,3,2,0,3,3.2592592592592586,2.5,3.3333333333333335,0.0,0.6666666666666667,1.3333333333333335,5.490596892886345
7761823.0,284,11,193,1,68.0,21,11,13,0,12,3.2700057570523886,2.2916666666666665,3.523316062176166,0.0,1.0880829015544042,0.75993091537133,5.489188227369206
8058910.0,33,1,24,0,6.0,5,0,0,0,1,3.0555555555555554,2.5,2.5,0.0,2.0833333333333335,0.0,5.488552739165985
3590362.0,898,32,576,0,218.0,82,39,29,6,31,3.464506172839506,2.5806451612903225,3.784722222222222,0.375,1.4236111111111112,0.9027777777777778,5.487706503486051
3377359.0,322,11,243,1,77.0,19,13,7,1,13,2.944673068129858,2.1153846153846154,3.168724279835391,0.14814814814814817,0.7818930041152264,0.7133058984910837,5.484307189131392
5744850.0,1298,54,796,2,299.0,117,61,79,10,48,3.6236739251814627,2.8125,3.7562814070351758,0.4522613065326634,1.4698492462311559,1.0217755443886098,5.481233847076757
8210789.0,376,16,279,0,87.0,41,6,15,0,19,2.994822779769016,2.1052631578947367,3.1182795698924735,0.0,1.4695340501792116,0.2867383512544803,5.480541553815962
2158869.0,310,13,246,0,88.0,28,10,0,0,19,2.8003613369467026,1.7105263157894737,3.577235772357724,0.0,1.1382113821138211,0.5420054200542006,5.480247544653869
5554282.0,572,23,440,2,143.0,46,18,18,4,28,2.888888888888889,2.0535714285714284,3.2500000000000004,0.32727272727272727,1.0454545454545454,0.5454545454545455,5.47853373119113
239931.0,131,4,84,0,31.0,12,6,5,0,4,3.4656084656084656,2.5,3.6904761904761907,0.0,1.4285714285714286,0.9523809523809523,5.478331970564186
6308098.0,355,9,244,1,96.0,33,10,18,1,11,3.2331511839708553,2.0454545454545454,3.9344262295081966,0.14754098360655737,1.352459016393443,0.546448087431694,5.477759241951031
5618038.0,861,29,540,0,143.0,81,28,23,0,24,3.5432098765432096,3.020833333333333,2.6481481481481484,0.0,1.5,0.6913580246913581,5.477082765512855
1934099.0,2194,95,1375,2,464.0,198,100,63,6,85,3.545858585858586,2.7941176470588234,3.3745454545454545,0.1570909090909091,1.44,0.9696969696969697,5.47650478135207
3132086.0,109,2,96,0,36.0,11,2,2,0,4,2.523148148148148,1.25,3.75,0.0,1.1458333333333335,0.2777777777777778,5.475776778413737
4160316.0,247,8,211,0,75.0,11,12,1,1,13,2.601369141653502,1.5384615384615385,3.5545023696682465,0.17061611374407584,0.5213270142180095,0.7582938388625592,5.475570164626288
5604738.0,203,4,155,1,71.0,19,10,3,0,7,2.9103942652329744,1.4285714285714284,4.580645161290323,0.0,1.2258064516129032,0.8602150537634409,5.475411750963672
3507097.0,376,11,254,0,99.0,46,9,15,0,13,3.289588801399825,2.1153846153846154,3.8976377952755903,0.0,1.8110236220472442,0.4724409448818898,5.474456621597059
9047702.0,87,3,48,0,13.0,6,6,0,0,2,4.027777777777778,3.75,2.7083333333333335,0.0,1.25,1.6666666666666667,5.4732215862632865
8072945.0,95,6,66,0,19.0,9,3,2,0,6,3.1986531986531985,2.5,2.8787878787878793,0.0,1.3636363636363635,0.6060606060606061,5.472757005872296
8435699.0,228,8,114,0,37.0,22,14,4,0,5,4.444444444444445,4.0,3.2456140350877196,0.0,1.929824561403509,1.6374269005847952,5.472522270516848
6640178.0,41,3,30,0,11.0,4,1,1,0,4,3.0370370370370368,1.875,3.6666666666666665,0.0,1.3333333333333335,0.4444444444444445,5.468111201962388
8055417.0,1164,42,884,0,262.0,89,32,22,2,50,2.9260935143288083,2.1,2.9638009049773757,0.08144796380090498,1.0067873303167423,0.48265460030165913,5.467691271741101
1627450.0,367,15,222,0,67.0,36,17,5,1,12,3.6736736736736737,3.125,3.0180180180180183,0.16216216216216217,1.6216216216216217,1.021021021021021,5.4657908112527895
9822441.0,74,2,47,0,21.0,6,5,1,1,2,3.4988179669030735,2.5,4.468085106382979,0.7659574468085106,1.2765957446808511,1.4184397163120568,5.465197195595066
2635247.0,109,4,72,0,23.0,11,3,2,0,4,3.364197530864197,2.5,3.194444444444444,0.0,1.527777777777778,0.5555555555555556,5.4647042790951215
7209964.0,239,6,206,0,74.0,17,7,2,0,11,2.578209277238403,1.3636363636363635,3.592233009708738,0.0,0.825242718446602,0.45307443365695793,5.464602041339175
7871310.0,58,2,42,0,19.0,1,5,0,0,3,3.0687830687830684,1.6666666666666665,4.523809523809525,0.0,0.23809523809523808,1.5873015873015872,5.463730872561617
5161652.0,69,2,48,0,14.0,6,3,0,0,2,3.194444444444444,2.5,2.916666666666667,0.0,1.25,0.8333333333333334,5.457890433360588
4523280.0,15,0,18,0,8.0,1,0,1,0,1,1.8518518518518516,0.0,4.444444444444445,0.0,0.5555555555555556,0.0,5.457890433360588
6710850.0,20,1,19,1,8.0,1,1,0,0,3,2.3391812865497075,0.8333333333333333,4.2105263157894735,0.0,0.5263157894736842,0.7017543859649122,5.457890433360588
3212292.0,402,10,288,1,111.0,51,6,13,2,13,3.1018518518518516,1.9230769230769231,3.854166666666667,0.25,1.7708333333333335,0.2777777777777778,5.457654569469778
325814.0,33,2,30,0,10.0,1,1,1,0,4,2.4444444444444446,1.25,3.3333333333333335,0.0,0.33333333333333337,0.4444444444444445,5.453802125919869
7491294.0,391,12,330,1,133.0,27,17,8,0,24,2.632996632996633,1.25,4.03030303030303,0.0,0.8181818181818182,0.6868686868686869,5.453058797294283
6149268.0,386,15,248,0,79.0,36,17,9,0,14,3.458781362007168,2.6785714285714284,3.185483870967742,0.0,1.4516129032258067,0.9139784946236559,5.452662298269346
7459647.0,122,6,90,0,33.0,10,5,3,2,7,3.0123456790123453,2.142857142857143,3.6666666666666665,0.8,1.1111111111111112,0.7407407407407407,5.4522836117276015
5065024.0,76,1,66,1,33.0,12,0,4,0,4,2.5589225589225593,0.625,5.0,0.0,1.8181818181818181,0.0,5.451386307886716
7907479.0,213,5,168,0,59.0,10,11,3,1,7,2.817460317460317,1.7857142857142858,3.5119047619047614,0.21428571428571427,0.5952380952380952,0.8730158730158731,5.451173928279406
9105053.0,46,1,42,0,14.0,3,1,1,0,2,2.433862433862434,1.25,3.3333333333333335,0.0,0.7142857142857143,0.31746031746031744,5.449129774559046
5419546.0,517,18,402,0,114.0,28,21,6,0,22,2.857932559425097,2.0454545454545454,2.8358208955223883,0.0,0.6965174129353234,0.6965174129353234,5.448792978539991
181404.0,1376,44,1111,0,358.0,97,42,9,1,64,2.7522752275227518,1.71875,3.2223222322232226,0.032403240324032405,0.8730873087308731,0.5040504050405041,5.4470841094739075
6487970.0,785,24,539,0,207.0,77,29,24,8,27,3.2364460935889507,2.2222222222222223,3.8404452690166977,0.5343228200371057,1.4285714285714286,0.7173778602350032,5.445921325491469
1604588.0,192,8,137,0,43.0,14,8,6,0,9,3.114355231143552,2.2222222222222223,3.1386861313868617,0.0,1.0218978102189782,0.7785888077858881,5.444461686292532
2486896.0,1723,72,1172,0,402.0,151,70,50,3,78,3.2669700417140692,2.307692307692308,3.4300341296928334,0.09215017064846416,1.2883959044368603,0.7963594994311718,5.443345761759331
5560190.0,440,17,295,0,93.0,32,20,6,1,17,3.314500941619586,2.5,3.1525423728813564,0.12203389830508474,1.0847457627118644,0.9039548022598871,5.440761118117438
8442783.0,224,7,174,0,59.0,15,8,7,0,10,2.8607918263090673,1.75,3.390804597701149,0.0,0.8620689655172414,0.6130268199233717,5.439704514055319
7664957.0,585,18,414,0,117.0,53,18,6,0,19,3.140096618357488,2.3684210526315788,2.8260869565217392,0.0,1.280193236714976,0.5797101449275363,5.4388989823201745
2904824.0,19,1,12,0,4.0,3,0,1,0,1,3.518518518518518,2.5,3.3333333333333335,0.0,2.5,0.0,5.437448896156991
4517246.0,252,9,180,0,62.0,22,9,2,0,11,3.1111111111111103,2.0454545454545454,3.444444444444444,0.0,1.222222222222222,0.6666666666666667,5.437077231844198
3162487.0,977,31,672,1,267.0,88,47,16,2,38,3.230820105820106,2.039473684210526,3.9732142857142856,0.10714285714285714,1.3095238095238098,0.9325396825396826,5.436991651245857
4195827.0,546,18,335,0,121.0,49,25,23,1,17,3.621890547263681,2.6470588235294117,3.611940298507463,0.10746268656716418,1.4626865671641793,0.9950248756218905,5.432318231841131
5490582.0,96,3,92,0,38.0,10,2,0,0,10,2.3188405797101446,0.75,4.130434782608695,0.0,1.0869565217391306,0.2898550724637681,5.431760816239468
4160267.0,347,11,234,1,93.0,38,9,15,0,14,3.2953466286799618,1.9642857142857142,3.9743589743589745,0.0,1.6239316239316242,0.5128205128205129,5.42996115359157
7558886.0,276,8,216,0,71.0,13,15,5,0,11,2.839506172839506,1.8181818181818183,3.287037037037037,0.0,0.6018518518518519,0.925925925925926,5.429396169379816
6646240.0,240,7,174,0,63.0,24,7,5,1,9,3.0651340996168583,1.9444444444444444,3.620689655172414,0.20689655172413793,1.3793103448275863,0.5363984674329502,5.428849352919615
6646940.0,498,14,386,1,128.0,43,13,7,0,20,2.8670120898100167,1.75,3.3160621761658033,0.0,1.1139896373056994,0.44905008635578586,5.426052474379234
1884973.0,62,1,66,0,27.0,2,3,0,0,5,2.0875420875420874,0.5,4.090909090909091,0.0,0.30303030303030304,0.6060606060606061,5.425927302460417
1945698.0,194,3,157,0,71.0,15,8,7,0,7,2.7459306440198157,1.0714285714285714,4.522292993630574,0.0,0.9554140127388537,0.6794055201698515,5.423963805645063
4231702.0,269,12,223,0,72.0,18,9,4,0,19,2.68061783756851,1.5789473684210527,3.2286995515695067,0.0,0.8071748878923767,0.5381165919282511,5.423009075328488
8018751.0,110,4,70,0,24.0,14,3,5,0,4,3.492063492063492,2.5,3.4285714285714284,0.0,2.0000000000000004,0.5714285714285714,5.422847798154421
4171691.0,517,13,353,1,152.0,52,21,21,0,18,3.2546427447277306,1.8055555555555556,4.305949008498583,0.0,1.4730878186968839,0.793201133144476,5.420887197459458
5562962.0,190,4,174,1,71.0,11,9,2,0,11,2.426564495530013,0.9090909090909092,4.080459770114943,0.0,0.6321839080459771,0.6896551724137931,5.4180326398162695
325779.0,176,5,126,0,40.0,10,7,4,0,6,3.10405643738977,2.0833333333333335,3.1746031746031744,0.0,0.7936507936507936,0.7407407407407407,5.417980765486898
8095359.0,20,1,12,0,4.0,2,0,3,0,1,3.7037037037037033,2.5,3.3333333333333335,0.0,1.6666666666666667,0.0,5.417007358953393
9009489.0,4,0,6,0,2.0,0,0,0,0,1,1.4814814814814814,0.0,3.3333333333333335,0.0,0.0,0.0,5.417007358953393
6511336.0,581,20,448,0,139.0,33,26,6,1,26,2.881944444444444,1.9230769230769231,3.1026785714285716,0.08035714285714285,0.7366071428571429,0.7738095238095238,5.416917506042608
3479860.0,210,7,179,0,73.0,16,8,2,1,15,2.60707635009311,1.1666666666666667,4.078212290502793,0.2011173184357542,0.893854748603352,0.595903165735568,5.416504885413193
6496440.0,55,2,42,0,18.0,5,1,2,0,4,2.9100529100529102,1.25,4.285714285714286,0.0,1.1904761904761905,0.31746031746031744,5.414087139352879
8066883.0,35,1,30,0,11.0,3,1,0,0,2,2.5925925925925926,1.25,3.6666666666666665,0.0,1.0000000000000002,0.4444444444444445,5.412919051512673
6420252.0,310,8,204,0,87.0,31,15,10,0,10,3.3769063180827885,2.0,4.264705882352941,0.0,1.5196078431372548,0.9803921568627452,5.41267856283969
4403601.0,221,8,170,0,60.0,17,8,7,0,12,2.888888888888889,1.6666666666666665,3.5294117647058827,0.0,1.0000000000000002,0.6274509803921569,5.408830744071954
8117990.0,640,22,498,0,158.0,38,28,15,1,30,2.85586791610888,1.8333333333333333,3.172690763052209,0.07228915662650602,0.7630522088353414,0.749665327978581,5.407057502290437
4411231.0,321,10,240,0,84.0,29,12,4,0,14,2.9722222222222214,1.7857142857142858,3.4999999999999996,0.0,1.2083333333333333,0.6666666666666667,5.397003854689872
7687287.0,21,1,12,0,5.0,4,0,1,0,1,3.888888888888889,2.5,4.166666666666667,0.0,3.3333333333333335,0.0,5.396565821749795
3068547.0,676,15,509,1,196.0,68,22,14,3,23,2.951320672342283,1.6304347826086958,3.8506876227897844,0.21218074656188604,1.3359528487229864,0.5762933857236412,5.387772835241734
6402374.0,848,24,607,0,177.0,77,23,11,0,28,3.104521325279151,2.142857142857143,2.9159802306425044,0.0,1.2685337726523889,0.5052169137836354,5.386679411075897
6486192.0,62,2,50,0,15.0,4,2,2,0,3,2.755555555555555,1.6666666666666665,3.0,0.0,0.8,0.5333333333333333,5.379394930498773
4950364.0,210,6,132,0,48.0,18,11,5,1,6,3.535353535353535,2.5,3.6363636363636362,0.2727272727272727,1.3636363636363635,1.1111111111111112,5.3768676131717825
9373209.0,10,0,12,0,5.0,1,0,0,0,1,1.8518518518518516,0.0,4.166666666666667,0.0,0.8333333333333334,0.0,5.376124284546198
6930230.0,11,0,12,0,6.0,0,1,0,0,1,2.0370370370370368,0.0,5.0,0.0,0.0,1.1111111111111112,5.376124284546197
7664943.0,368,15,276,0,79.0,26,12,4,0,19,2.962962962962963,1.973684210526316,2.8623188405797104,0.0,0.9420289855072466,0.5797101449275363,5.3757032917891445
3693654.0,434,11,324,0,108.0,26,22,9,0,15,2.976680384087791,1.8333333333333333,3.3333333333333335,0.0,0.8024691358024691,0.9053497942386831,5.374004421428787
1937914.0,161,6,96,0,27.0,13,8,0,0,5,3.7268518518518516,3.0,2.8125,0.0,1.3541666666666667,1.1111111111111112,5.372035977105478
8144429.0,292,8,190,0,70.0,25,15,10,0,9,3.4152046783625725,2.2222222222222223,3.6842105263157894,0.0,1.3157894736842106,1.0526315789473684,5.370099410423032
3834319.0,798,29,486,0,170.0,77,31,33,3,28,3.648834019204389,2.5892857142857144,3.497942386831276,0.2222222222222222,1.5843621399176955,0.8504801097393692,5.365175263648962
8333989.0,28,1,18,0,5.0,4,0,1,0,1,3.45679012345679,2.5,2.777777777777778,0.0,2.2222222222222223,0.0,5.3624965930771324
5959834.0,357,14,267,2,94.0,30,15,9,1,20,2.9712858926342065,1.75,3.52059925093633,0.1348314606741573,1.1235955056179776,0.7490636704119851,5.360460095363217
8725562.0,335,10,248,0,79.0,25,14,2,1,13,3.0017921146953404,1.9230769230769231,3.185483870967742,0.14516129032258063,1.0080645161290323,0.7526881720430108,5.355875496328639
8938873.0,46,1,36,0,16.0,2,4,0,0,2,2.839506172839506,1.25,4.444444444444445,0.0,0.5555555555555556,1.4814814814814814,5.3556827473426
8446388.0,215,6,138,0,56.0,22,7,15,2,7,3.4621578099838968,2.142857142857143,4.057971014492754,0.5217391304347826,1.5942028985507246,0.676328502415459,5.354946344138992
4767832.0,959,26,699,0,245.0,96,29,19,3,36,3.048799872834208,1.8055555555555556,3.5050071530758227,0.15450643776824036,1.3733905579399142,0.5531711969480211,5.354875613684775
8001993.0,15,0,15,0,8.0,1,1,0,0,1,2.2222222222222223,0.0,5.333333333333334,0.0,0.6666666666666667,0.888888888888889,5.351594439901881
391103.0,272,8,240,0,79.0,19,4,5,0,18,2.518518518518518,1.1111111111111112,3.291666666666667,0.0,0.7916666666666666,0.22222222222222224,5.349550286181521
8520931.0,72,2,60,0,20.0,3,2,2,0,4,2.666666666666666,1.25,3.3333333333333335,0.0,0.5000000000000001,0.4444444444444445,5.343417825020442
2336473.0,103,6,90,0,25.0,8,1,0,0,11,2.5432098765432096,1.3636363636363635,2.777777777777778,0.0,0.888888888888889,0.14814814814814814,5.3404445105180995
393182.0,224,8,168,0,53.0,22,5,6,1,11,2.962962962962963,1.8181818181818183,3.1547619047619047,0.21428571428571427,1.3095238095238098,0.3968253968253968,5.339940108950739
3622807.0,496,15,306,0,104.0,56,14,18,2,15,3.6020334059549746,2.5,3.3986928104575163,0.23529411764705882,1.8300653594771241,0.6100217864923747,5.339890657816683
4460154.0,573,15,417,0,144.0,38,28,7,0,21,3.0535571542765787,1.7857142857142858,3.4532374100719427,0.0,0.9112709832134294,0.8952837729816148,5.338980771929588
7695666.0,408,13,324,0,98.0,27,14,9,0,20,2.7983539094650203,1.625,3.0246913580246915,0.0,0.8333333333333334,0.5761316872427984,5.33879955180037
4887336.0,578,22,390,0,126.0,51,18,24,3,25,3.2934472934472936,2.2,3.2307692307692313,0.27692307692307694,1.307692307692308,0.6153846153846154,5.338134473866281
7288490.0,111,5,73,0,26.0,13,3,1,0,6,3.3789954337899544,2.0833333333333335,3.561643835616438,0.0,1.780821917808219,0.547945205479452,5.3377613996572535
4217996.0,37,1,24,0,6.0,2,1,2,0,1,3.4259259259259256,2.5,2.5,0.0,0.8333333333333334,0.5555555555555556,5.335241210139002
7620339.0,9,0,12,0,4.0,0,0,0,0,2,1.6666666666666665,0.0,3.3333333333333335,0.0,0.0,0.0,5.335241210139002
5758766.0,6,0,6,0,3.0,1,0,0,0,1,2.2222222222222223,0.0,5.0,0.0,1.6666666666666667,0.0,5.335241210139002
9009279.0,6,0,6,0,3.0,1,0,0,0,1,2.2222222222222223,0.0,5.0,0.0,1.6666666666666667,0.0,5.335241210139002
4497646.0,7,0,6,0,4.0,0,1,0,0,1,2.5925925925925926,0.0,6.666666666666667,0.0,0.0,2.2222222222222223,5.335241210139002
7870043.0,7,0,6,0,4.0,0,1,0,0,1,2.5925925925925926,0.0,6.666666666666667,0.0,0.0,2.2222222222222223,5.335241210139002
7556051.0,502,16,379,0,127.0,28,24,9,0,24,2.9434183523893283,1.6666666666666665,3.3509234828496046,0.0,0.7387862796833774,0.8443271767810028,5.332652308329576
7976653.0,260,9,156,0,52.0,25,13,4,2,8,3.7037037037037033,2.8125,3.3333333333333335,0.46153846153846156,1.6025641025641029,1.1111111111111112,5.328243914711617
